cohort,state_id,state_kind,gene_symbol,gene_id,gene_type,recipient_class,transcript_id,transcript_type,tss_source,tss_rank,chrom,strand,gene_start,gene_end,tss_hg38,interval_start0,interval_end0,donor_id,donor_group,donor_length,donor_allele,motif_status,placement,replacement_start_hg38,replacement_end_hg38,placement_offset_start_bp,placement_offset_end_bp,sequence_sha256,rna_liver_all_mean,rna_liver_gene_strand_mean,rna_liver_primary,n_liver_tracks,upstream_distance_bp,upstream_distance_label,native_rna_liver_primary,native_rna_liver_all_mean,native_rna_liver_gene_strand_mean,delta_liver_primary_vs_native,delta_liver_all_vs_native,delta_liver_gene_strand_vs_native,scrambled_rna_liver_primary_same_distance,delta_liver_primary_vs_scrambled_same_distance,fold_change_vs_native,log2_fold_change_vs_native
bottom500,ABRA__ENSG00000174429__ENST00000311955__tss106770244__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ABRA,ENSG00000174429.4,protein_coding,hpa_liver_bottom500,ENST00000311955.4,protein_coding,protein_coding_transcript_tss,1,chr8,-,106759482,106770244,106770244,106245955,107294531,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,106770275.0,106770589.0,-345.0,-31.0,f3685546e8e779202d2c1f992f80906aa7a541197d1a76f554d19622e3807c5b,9.586281849360488e-06,1.226002538219339e-05,1.226002538219339e-05,5,30.0,30,0.0002135673287348,0.0001382969384414,0.0002135673287348,-0.0002013073033526,-0.000128710656592,-0.0002013073033526,1.226002538219339e-05,0.0,0.05740590311647076,-4.122657091219274
bottom500,ABRA__ENSG00000174429__ENST00000311955__tss106770244__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ABRA,ENSG00000174429.4,protein_coding,hpa_liver_bottom500,ENST00000311955.4,protein_coding,protein_coding_transcript_tss,1,chr8,-,106759482,106770244,106770244,106245955,107294531,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,106770275.0,106770589.0,-345.0,-31.0,46ebb253bea83555ea422e8807abd7f993e1ff1bd939cfb04e541ae0864132a3,0.0211804732934275,0.03520678102661,0.03520678102661,5,30.0,30,0.0002135673287348,0.0001382969384414,0.0002135673287348,0.0349932136978752,0.0210421763549861,0.0349932136978752,1.226002538219339e-05,0.0351945210012278,164.8509687093969,7.365018554478729
bottom500,ABRA__ENSG00000174429__ENST00000311955__tss106770244__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ABRA,ENSG00000174429.4,protein_coding,hpa_liver_bottom500,ENST00000311955.4,protein_coding,protein_coding_transcript_tss,1,chr8,-,106759482,106770244,106770244,106245955,107294531,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,106770275.0,106770589.0,-345.0,-31.0,943b73c5ce2189403c333e820234cda7c0ac75413ab878eeba610e098191c8fc,0.7887534959959153,1.2996647541408817,1.2996647541408817,5,30.0,30,0.0002135673287348,0.0001382969384414,0.0002135673287348,1.2994511868121468,0.7886151990574739,1.2994511868121468,1.226002538219339e-05,1.2996524941154994,6085.503629418698,12.571160948356777
bottom500,ACAN__ENSG00000157766__ENST00000560601__tss88803435__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACAN,ENSG00000157766.19,protein_coding,hpa_liver_bottom500,ENST00000560601.4,protein_coding,protein_coding_transcript_tss,1,chr15,+,88803435,88875353,88803435,88279146,89327722,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,88803090.0,88803404.0,-345.0,-31.0,8c7a33005f02dde617d425549b23e2653f75f37540d55dba4ddfb2e6d773ad28,0.0001003989492657,0.0001585430978203,0.0001585430978203,5,30.0,30,0.0004132962819025,0.0002688890810497,0.0004132962819025,-0.0002547531840822,-0.000168490131784,-0.0002547531840822,0.0001585430978203,0.0,0.3836063975472725,-1.3823013139662514
bottom500,ACAN__ENSG00000157766__ENST00000560601__tss88803435__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACAN,ENSG00000157766.19,protein_coding,hpa_liver_bottom500,ENST00000560601.4,protein_coding,protein_coding_transcript_tss,1,chr15,+,88803435,88875353,88803435,88279146,89327722,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,88803090.0,88803404.0,-345.0,-31.0,28aa8c84f5ae81634343864edae492741691fd4a711065bae8da2279cbb2ccc7,0.0002966411657104,0.0004681228034432,0.0004681228034432,5,30.0,30,0.0004132962819025,0.0002688890810497,0.0004132962819025,5.482652154070001e-05,2.7752084660699978e-05,5.482652154070001e-05,0.0001585430978203,0.0003095797056229,1.132656701599929,0.1797106590856095
bottom500,ACAN__ENSG00000157766__ENST00000560601__tss88803435__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACAN,ENSG00000157766.19,protein_coding,hpa_liver_bottom500,ENST00000560601.4,protein_coding,protein_coding_transcript_tss,1,chr15,+,88803435,88875353,88803435,88279146,89327722,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,88803090.0,88803404.0,-345.0,-31.0,e7fc3b3ab928831763b328c0080aafe4834525e20fb0561d2521ee40f6de04b7,0.0076987787315813,0.0123225757375013,0.0123225757375013,5,30.0,30,0.0004132962819025,0.0002688890810497,0.0004132962819025,0.0119092794555988,0.0074298896505315,0.0119092794555988,0.0001585430978203,0.012164032639681,29.81535590104413,4.897983652967804
bottom500,ACCSL__ENSG00000205126__ENST00000378832__tss44047980__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACCSL,ENSG00000205126.2,protein_coding,hpa_liver_bottom500,ENST00000378832.1,protein_coding,protein_coding_transcript_tss,1,chr11,+,44047980,44059977,44047980,43523691,44572267,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,44047635.0,44047949.0,-345.0,-31.0,c721e8bb1239a582972d8c5374ad81db594951647736ee048d11b55b62267dc5,0.0001441506930852,0.0002320770477819,0.0002320770477819,5,30.0,30,0.0002564602672184,0.000157923976948,0.0002564602672184,-2.4383219436499977e-05,-1.377328386280001e-05,-2.4383219436499977e-05,0.0002320770477819,0.0,0.904923988027606,-0.1441314813668791
bottom500,ACCSL__ENSG00000205126__ENST00000378832__tss44047980__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACCSL,ENSG00000205126.2,protein_coding,hpa_liver_bottom500,ENST00000378832.1,protein_coding,protein_coding_transcript_tss,1,chr11,+,44047980,44059977,44047980,43523691,44572267,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,44047635.0,44047949.0,-345.0,-31.0,28c8a625680d34c1b4b570ff8c535998debff6f0f9107ada697e16d503a411f4,0.0078350807736345,0.0129775426808397,0.0129775426808397,5,30.0,30,0.0002564602672184,0.000157923976948,0.0002564602672184,0.0127210824136213,0.0076771567966865,0.0127210824136213,0.0002320770477819,0.0127454656330578,50.60254682565742,5.661138092460719
bottom500,ACCSL__ENSG00000205126__ENST00000378832__tss44047980__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACCSL,ENSG00000205126.2,protein_coding,hpa_liver_bottom500,ENST00000378832.1,protein_coding,protein_coding_transcript_tss,1,chr11,+,44047980,44059977,44047980,43523691,44572267,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,44047635.0,44047949.0,-345.0,-31.0,f3b27f1833b014cc25006a9402c3ca2b050e3377089cd5c5cf3dd6173d4fc518,0.2289130189045435,0.3782764317766611,0.3782764317766611,5,30.0,30,0.0002564602672184,0.000157923976948,0.0002564602672184,0.3780199715094427,0.2287550949275955,0.3780199715094427,0.0002320770477819,0.3780443547288792,1474.9903986278046,10.526489848019864
bottom500,ACOD1__ENSG00000102794__ENST00000377462__tss76948510__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACOD1,ENSG00000102794.11,protein_coding,hpa_liver_bottom500,ENST00000377462.6,protein_coding,protein_coding_transcript_tss,1,chr13,+,76948510,76958638,76948510,76424221,77472797,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,76948165.0,76948479.0,-345.0,-31.0,4d38777e6bf1d79432b52e2a742d1f22525dbc7d68033b8d2931e7383e598444,7.170281839294891e-06,3.6993811607767728e-06,3.6993811607767728e-06,5,30.0,30,4.040985688496787e-05,3.307714232537357e-05,4.040985688496787e-05,-3.671047572419109e-05,-2.590686048607868e-05,-3.671047572419109e-05,3.6993811607767728e-06,0.0,0.09154650488635885,-3.4493513827184876
bottom500,ACOD1__ENSG00000102794__ENST00000377462__tss76948510__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACOD1,ENSG00000102794.11,protein_coding,hpa_liver_bottom500,ENST00000377462.6,protein_coding,protein_coding_transcript_tss,1,chr13,+,76948510,76958638,76948510,76424221,77472797,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,76948165.0,76948479.0,-345.0,-31.0,618f531ce4b80285b425bb428b1d291a48f926512c0a8051cf9005b63a801f0e,3.4808400225849115e-05,4.734134804069859e-05,4.734134804069859e-05,5,30.0,30,4.040985688496787e-05,3.307714232537357e-05,4.040985688496787e-05,6.9314911557307224e-06,1.7312579004755463e-06,6.9314911557307224e-06,3.6993811607767728e-06,4.3641966879921814e-05,1.1715297130465507,0.22839354517099822
bottom500,ACOD1__ENSG00000102794__ENST00000377462__tss76948510__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACOD1,ENSG00000102794.11,protein_coding,hpa_liver_bottom500,ENST00000377462.6,protein_coding,protein_coding_transcript_tss,1,chr13,+,76948510,76958638,76948510,76424221,77472797,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,76948165.0,76948479.0,-345.0,-31.0,d7d22a49936c8514f75e56f56fb0a58037085d568878e04a639311c6194d8fa6,0.0092162565791863,0.0152350824368874,0.0152350824368874,5,30.0,30,4.040985688496787e-05,3.307714232537357e-05,4.040985688496787e-05,0.0151946725800024,0.0091831794368609,0.0151946725800024,3.6993811607767728e-06,0.0152313830557266,377.01401616581137,8.558474349016747
bottom500,ACP4__ENSG00000142513__ENST00000270593__tss50790414__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACP4,ENSG00000142513.6,protein_coding,hpa_liver_bottom500,ENST00000270593.2,protein_coding,protein_coding_transcript_tss,1,chr19,+,50790414,50795219,50790414,50266125,51314701,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,50790069.0,50790383.0,-345.0,-31.0,1d6d107d7265640a514454c6b4b06d989cc40634ac55708908b4ad479e7b3fe2,0.0012896697451489,0.000319659163691,0.000319659163691,5,30.0,30,0.0004031473345074,0.0012706341787565,0.0004031473345074,-8.348817081639998e-05,1.903556639240014e-05,-8.348817081639998e-05,0.000319659163691,0.0,0.7929090343151767,-0.33477273119019124
bottom500,ACP4__ENSG00000142513__ENST00000270593__tss50790414__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACP4,ENSG00000142513.6,protein_coding,hpa_liver_bottom500,ENST00000270593.2,protein_coding,protein_coding_transcript_tss,1,chr19,+,50790414,50795219,50790414,50266125,51314701,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,50790069.0,50790383.0,-345.0,-31.0,5677ab8ee173b17309580462ad56e48567747abea45ed64587b436db52049cc1,0.0040146510054605,0.0049759016914545,0.0049759016914545,5,30.0,30,0.0004031473345074,0.0012706341787565,0.0004031473345074,0.0045727543569471,0.002744016826704,0.0045727543569471,0.000319659163691,0.0046562425277635,12.342638200831672,3.6255788939496214
bottom500,ACP4__ENSG00000142513__ENST00000270593__tss50790414__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACP4,ENSG00000142513.6,protein_coding,hpa_liver_bottom500,ENST00000270593.2,protein_coding,protein_coding_transcript_tss,1,chr19,+,50790414,50795219,50790414,50266125,51314701,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,50790069.0,50790383.0,-345.0,-31.0,e0d43f82f3aee55864af63ed8a4c508ce24d343713cf1d28c93c0c7d1eea3539,0.5833215392401623,0.9358539364739756,0.9358539364739756,5,30.0,30,0.0004031473345074,0.0012706341787565,0.0004031473345074,0.9354507891394682,0.5820509050614058,0.9354507891394682,0.000319659163691,0.9355342773102846,2321.3695251575514,11.180760479760915
bottom500,ACP7__ENSG00000183760__ENST00000331256__tss39084367__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACP7,ENSG00000183760.11,protein_coding,hpa_liver_bottom500,ENST00000331256.10,protein_coding,protein_coding_transcript_tss,1,chr19,+,39083912,39111493,39084367,38560078,39608654,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,39084022.0,39084336.0,-345.0,-31.0,10d756809ed9c7148ba551d2b8c42d3feb5f78f38dbf03de6ac0f47acbc4edf2,2.741269210143533e-05,2.639357707519303e-05,2.639357707519303e-05,5,30.0,30,3.648632666369055e-05,3.402868247047668e-05,3.648632666369055e-05,-1.0092749588497522e-05,-6.615990369041347e-06,-1.0092749588497522e-05,2.639357707519303e-05,0.0,0.7233826884924169,-0.4671690220871825
bottom500,ACP7__ENSG00000183760__ENST00000331256__tss39084367__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACP7,ENSG00000183760.11,protein_coding,hpa_liver_bottom500,ENST00000331256.10,protein_coding,protein_coding_transcript_tss,1,chr19,+,39083912,39111493,39084367,38560078,39608654,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,39084022.0,39084336.0,-345.0,-31.0,2237f6a0f368a801d928ecac58071d8b44df5c61bd9942aa0d4bcb58db78352f,0.0004047706524774,0.0004437655032967,0.0004437655032967,5,30.0,30,3.648632666369055e-05,3.402868247047668e-05,3.648632666369055e-05,0.000407279176633,0.0003707419700069,0.000407279176633,2.639357707519303e-05,0.0004173719262215,12.162515218017663,3.6043697050279633
bottom500,ACP7__ENSG00000183760__ENST00000331256__tss39084367__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACP7,ENSG00000183760.11,protein_coding,hpa_liver_bottom500,ENST00000331256.10,protein_coding,protein_coding_transcript_tss,1,chr19,+,39083912,39111493,39084367,38560078,39608654,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,39084022.0,39084336.0,-345.0,-31.0,cd4df0e2785de8753ab36bd0342e5822bf878ec46ab42076f98ebfa14809196e,0.0144690434797812,0.0196098019820913,0.0196098019820913,5,30.0,30,3.648632666369055e-05,3.402868247047668e-05,3.648632666369055e-05,0.0195733156554276,0.0144350147973107,0.0195733156554276,2.639357707519303e-05,0.0195834084050161,537.456186336402,9.070003340139019
bottom500,ACRV1__ENSG00000134940__ENST00000533904__tss125680847__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACRV1,ENSG00000134940.14,protein_coding,hpa_liver_bottom500,ENST00000533904.6,protein_coding,protein_coding_transcript_tss,1,chr11,-,125671521,125680874,125680847,125156558,126205134,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,125680878.0,125681192.0,-345.0,-31.0,f9d16f5676efb43b133d0b57ebffe6de7b5a4f16b82ff5f136660d5d5087bed8,0.0011862885632445,0.0001921714845671,0.0001921714845671,5,30.0,30,0.0003654806005908,0.0016889394893851,0.0003654806005908,-0.0001733091160237,-0.0005026509261405,-0.0001733091160237,0.0001921714845671,0.0,0.5258048833685138,-0.9274005539606509
bottom500,ACRV1__ENSG00000134940__ENST00000533904__tss125680847__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACRV1,ENSG00000134940.14,protein_coding,hpa_liver_bottom500,ENST00000533904.6,protein_coding,protein_coding_transcript_tss,1,chr11,-,125671521,125680874,125680847,125156558,126205134,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,125680878.0,125681192.0,-345.0,-31.0,b8f0c102a6fb9dafd745497764262bf8cfef24ad5a537059c60c374dba586a57,0.001095934748143,0.0003382591325064,0.0003382591325064,5,30.0,30,0.0003654806005908,0.0016889394893851,0.0003654806005908,-2.7221468084400033e-05,-0.000593004741242,-2.7221468084400033e-05,0.0001921714845671,0.0001460876479393,0.9255187059439093,-0.11166594574257703
bottom500,ACRV1__ENSG00000134940__ENST00000533904__tss125680847__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACRV1,ENSG00000134940.14,protein_coding,hpa_liver_bottom500,ENST00000533904.6,protein_coding,protein_coding_transcript_tss,1,chr11,-,125671521,125680874,125680847,125156558,126205134,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,125680878.0,125681192.0,-345.0,-31.0,ecd505bb77c6e69250ee631a88dce19455b5c95c09cfaff3dd5b6b44f559f8c0,0.0016432003955845,0.0008752327814287,0.0008752327814287,5,30.0,30,0.0003654806005908,0.0016889394893851,0.0003654806005908,0.0005097521808379,-4.573909380059982e-05,0.0005097521808379,0.0001921714845671,0.0006830612968616,2.394744837383666,1.259871943455236
bottom500,ACSBG2__ENSG00000130377__ENST00000591738__tss6135246__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACSBG2,ENSG00000130377.14,protein_coding,hpa_liver_bottom500,ENST00000591738.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,6135246,6193094,6135246,5610957,6659533,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,6134901.0,6135215.0,-345.0,-31.0,179af6e2ffad71564b195d87bbd3f877fac13293b9b823e112a31a1a8b8c13bf,0.0001144571474692,6.929110477432592e-05,6.929110477432592e-05,5,30.0,30,7.209388029733758e-05,0.0001152205934351,7.209388029733758e-05,-2.8027755230116585e-06,-7.634459658999979e-07,-2.8027755230116585e-06,6.929110477432592e-05,0.0,0.9611232532990021,-0.057206642534287665
bottom500,ACSBG2__ENSG00000130377__ENST00000591738__tss6135246__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACSBG2,ENSG00000130377.14,protein_coding,hpa_liver_bottom500,ENST00000591738.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,6135246,6193094,6135246,5610957,6659533,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,6134901.0,6135215.0,-345.0,-31.0,6b99dcedb25513ad3651f73378dce09bad4f487dc28a49d4b444e24abd7ef73b,0.0006316556111331,0.0008770248431429,0.0008770248431429,5,30.0,30,7.209388029733758e-05,0.0001152205934351,7.209388029733758e-05,0.0008049309628455,0.000516435017698,0.0008049309628455,6.929110477432592e-05,0.0008077337383685,12.165038690188084,3.604669003577491
bottom500,ACSBG2__ENSG00000130377__ENST00000591738__tss6135246__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,ACSBG2,ENSG00000130377.14,protein_coding,hpa_liver_bottom500,ENST00000591738.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,6135246,6193094,6135246,5610957,6659533,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,6134901.0,6135215.0,-345.0,-31.0,18cf29e9ca042e37b7a2178133ccaa6f17fe6200b5923c8038c5a611dd11cb4b,0.0060438000963676,0.0096391921469264,0.0096391921469264,5,30.0,30,7.209388029733758e-05,0.0001152205934351,7.209388029733758e-05,0.009567098266629,0.0059285795029325,0.009567098266629,6.929110477432592e-05,0.009569901042152,133.70333386372567,7.062891628943452
bottom500,ACSM4__ENSG00000215009__ENST00000399422__tss7304071__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,ACSM4,ENSG00000215009.6,protein_coding,hpa_liver_bottom500,ENST00000399422.5,protein_coding,protein_coding_transcript_tss,1,chr12,+,7304071,7328719,7304071,6779782,7828358,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,7303726.0,7304040.0,-345.0,-31.0,6e000f64fdf2fb0b4d1d80c2ef4078b41f2c5c878cfb0f07109e1c8053990a17,0.0003510319134111,0.000115010306074,0.000115010306074,5,30.0,30,0.0001451702495023,0.000370805730107,0.0001451702495023,-3.015994342829999e-05,-1.9773816695900037e-05,-3.015994342829999e-05,0.000115010306074,0.0,0.7922443232570034,-0.3359826777217102
bottom500,ACSM4__ENSG00000215009__ENST00000399422__tss7304071__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,ACSM4,ENSG00000215009.6,protein_coding,hpa_liver_bottom500,ENST00000399422.5,protein_coding,protein_coding_transcript_tss,1,chr12,+,7304071,7328719,7304071,6779782,7828358,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,7303726.0,7304040.0,-345.0,-31.0,23d1220e2498b6d5f3377a4d6c2f2db2d671b4bc867032c2bc0b551bb35ae376,0.0004869929479676,0.000265024732145,0.000265024732145,5,30.0,30,0.0001451702495023,0.000370805730107,0.0001451702495023,0.0001198544826427,0.0001161872178605,0.0001198544826427,0.000115010306074,0.000150014426071,1.8256132579065456,0.8683811738681617
