promoter_id	gene_id	gene_name	strand	tss0	native_rna	primary_input_qc_pass	primary_distance_range	primary_analysis_eligible	high_delta_T_minus_G_rna	primary_mean_low_delta_T_minus_G_rna	primary_interaction_rna	high_delta_T_minus_G_atac_slot_mean	primary_mean_low_delta_T_minus_G_atac_slot_mean	primary_interaction_atac_slot_mean	high_delta_T_minus_G_atac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_atac_local_pm1kb_mean	primary_interaction_atac_local_pm1kb_mean	high_delta_T_minus_G_h3k27ac_slot_mean	primary_mean_low_delta_T_minus_G_h3k27ac_slot_mean	primary_interaction_h3k27ac_slot_mean	high_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_interaction_h3k27ac_local_pm1kb_mean	gene_id_base	gene_type	tss1	high_target_bin_start0	high_target_center0	high_signed_distance_bp	high_contact_oe	high_contact_oe_smooth3	high_selection_peak_center0	high_selection_peak_oe_mean3	high_selection_peak_percentile	high_native_replacement_gc	high_local_flank_gc	high_local_flank_cpg_density	model_interval_start0	model_interval_end0	model_input_ambiguous_fraction	model_min_required_edge_margin_bp	passes_primary_ambiguous_fraction	primary_distance_range_50_500kb	tss_bin_start0	contact_edge_cluster	n_low_controls	low1_target_bin_start0	low1_target_center0	low1_signed_distance_bp	low1_contact_oe	low1_contact_oe_smooth3	low1_native_replacement_gc	low1_local_flank_gc	low1_local_flank_cpg_density	low1_absolute_distance_mismatch_bp	low1_absolute_flank_gc_mismatch	low1_absolute_flank_cpg_mismatch	low2_target_bin_start0	low2_target_center0	low2_signed_distance_bp	low2_contact_oe	low2_contact_oe_smooth3	low2_native_replacement_gc	low2_local_flank_gc	low2_local_flank_cpg_density	low2_absolute_distance_mismatch_bp	low2_absolute_flank_gc_mismatch	low2_absolute_flank_cpg_mismatch	primary_mean_low_contact_oe	primary_mean_low_contact_oe_smooth3	primary_contact_oe_difference	primary_contact_oe_smooth3_difference
ENSG00000274764__PRAMEF27__tss13056575	ENSG00000274764.6	PRAMEF27	-	13056574	2.014440370519231e-06	False	False	False	4.596196783539414e-08	6.385931781949576e-08	-1.7897349984101606e-08	0.7888902477646571	0.8451682495507633	-0.0562780017861062	0.2068375764793064	0.2932633514737827	-0.0864257749944762	413.25	453.79166666666663	-40.54166666666663	507.15625	697.2104779411765	-190.0542279411765	ENSG00000274764	protein_coding	13056575	13930000	13932500	875926	8.717355728149414	4.762269496917725	13927500	7.594453970591227	1.0	0.5301587301587302	0.4290288153681963	0.012596071733561	12976828	14025404	0.0262794494628906	77746	False	False	13055000	13055000__13930000	2	13945000	13947500	890926	0.0	2.581819375356038	0.5238095238095238	0.4431163287086446	0.0108881298035866	15000	0.0140875133404482	0.0017079419299743	13905000	13907500	850926	0.0	1.9721558888753257	0.526984126984127	0.4388473852721451	0.0102476515798462	25000	0.0098185699039487	0.0023484201537147	0.0	2.2769876321156817	8.717355728149414	5.317466338475545
ENSG00000277058__HNRNPCL3__tss13060769	ENSG00000277058.3	HNRNPCL3	+	13060768	4.077653866843174e-05	False	False	False	2.3527630620088778e-07	2.1564001022732777e-08	2.1371230517815498e-07	0.7753662833962442	0.5392073570447604	0.2361589263514838	0.266324143903295	0.2084088541826417	0.0579152897206532	616.0	220.91666666666663	395.08333333333337	687.90625	738.783088235294	-50.87683823529403	ENSG00000277058	protein_coding	13060769	12105000	12107500	-953268	41.05323028564453	13.684410095214844	12107500	13.684410095214844	0.9947368421052633	0.3365079365079365	0.535965848452508	0.0179333902647309	12060768	13109344	0.0476837158203125	46575	False	False	13060000	13060000__12105000	2	12145000	12147500	-913268	0.0	0.0	0.526984126984127	0.528281750266809	0.0164389410760034	40000	0.007684098185699	0.0014944491887275	12180000	12182500	-878268	0.0	0.0	0.5079365079365079	0.5528281750266809	0.0172929120409906	75000	0.0168623265741728	0.0006404782237403	0.0	0.0	41.05323028564453	13.684410095214844
ENSG00000229571__PRAMEF25__tss13068677	ENSG00000229571.7	PRAMEF25	+	13068676	1.341789304598077e-06	False	False	False	3.119659057102867e-08	2.1350936639669455e-08	9.845653931359213e-09	0.6856937034068527	0.6656392251406076	0.020054478266245	0.1842788404735712	0.168365231187026	0.0159136092865452	210.875	241.03125	-30.15625	219.3235294117647	288.171875	-68.8483455882353	ENSG00000229571	protein_coding	13068677	13915000	13917500	848824	22.915115356445312	7.638371785481771	13912500	11.28250503540039	1.0	0.4253968253968254	0.4249733191035219	0.0059777967549103	12977879	14026455	0.0252771377563476	88797	False	False	13065000	13065000__13915000	2	13935000	13937500	868824	0.0	3.286463737487793	0.3365079365079365	0.4132337246531483	0.0068317677198975	20000	0.0117395944503735	0.0008539709649871	13860000	13862500	793824	0.0	0.0	0.4888888888888889	0.4202774813233724	0.0061912894961571	55000	0.0046958377801494	0.0002134927412467	0.0	1.6432318687438965	22.915115356445312	9.639273166656494
ENSG00000275774__HNRNPCL2__tss13116854	ENSG00000275774.3	HNRNPCL2	-	13116853	0.001193110695841	True	False	False	1.4523972292314162e-05	1.3392282451087131e-05	1.131689841227029e-06	0.6941298961376084	0.6349161298803723	0.0592137662572361	0.1895307876514889	0.1904318059657287	-0.0009010183142397	230.5	304.33333333333337	-73.83333333333337	338.61764705882354	512.3345588235294	-173.71691176470586	ENSG00000275774	protein_coding	13116854	14055000	14057500	940647	7.97373628616333	3.2827805280685425	14052500	3.924870411554972	1.0	0.4634920634920635	0.4439701173959445	0.0066182749786507	13081967	14130543	0.0	32885	True	False	13115000	13115000__14055000	2	14080000	14082500	965647	0.0	2.2800867557525635	0.492063492063492	0.4172892209178228	0.0074722459436379	25000	0.0266808964781216	0.0008539709649871	14095000	14097500	980647	0.0	0.5986479918162028	0.4412698412698412	0.4364994663820704	0.0040563620836891	40000	0.007470651013874	0.0025619128949615	0.0	1.439367373784383	7.97373628616333	2.485503037770589
ENSG00000280267__PRAMEF26__tss13158116	ENSG00000280267.7	PRAMEF26	-	13158115	1.1084255344416512e-06	False	True	False	4.082891243100813e-07	4.929926719398269e-07	-8.470354762974557e-08	0.5090408562805452	0.6763849393823111	-0.1673440831017659	0.1028463072869149	0.2069609864830058	-0.1041146791960909	112.5	198.78125	-86.28125000000001	138.73161764705884	219.46630859375	-80.73469094669116	ENSG00000280267	protein_coding	13158116	13040000	13042500	-115615	21.821916580200195	7.273972193400064	13042500	7.273972193400064	1.0	0.3968253968253968	0.4298826040554963	0.011528608027327	12561941	13610517	0.0476837158203125	450401	False	True	13155000	13155000__13040000	2	13080000	13082500	-75615	0.0	0.0	0.4412698412698412	0.4292422625400213	0.012596071733561	40000	0.0006403415154749	0.0010674637062339	13010000	13012500	-145615	0.0	7.076573053995768	0.4984126984126984	0.455496264674493	0.013663535439795	30000	0.0256136606189967	0.0021349274124679	0.0	3.538286526997884	21.821916580200195	3.7356856664021807
ENSG00000179412__HNRNPCL4__tss13165631	ENSG00000179412.11	HNRNPCL4	-	13165630	1.726005558889118e-05	True	False	False	2.4412750772927913e-07	3.59608427596053e-07	-1.1548091986677383e-07	0.6268487145872935	0.7218942184190844	-0.0950455038317908	0.1441798667777292	0.1667803654110904	-0.0226004986333612	367.25	339.75	27.5	523.3125	441.3485753676471	81.96392463235293	ENSG00000179412	protein_coding	13165631	14150000	14152500	986870	32.91953659057617	10.97317886352539	14152500	10.97317886352539	0.990909090909091	0.3682539682539683	0.3626467449306296	0.0046968403074295	13133856	14182432	0.0	29774	True	False	13165000	13165000__14150000	2	14085000	14087500	921870	0.0	0.0	0.3079365079365079	0.3233724653148346	0.0049103330486763	65000	0.039274279615795	0.0002134927412467	14130000	14132500	966870	0.0	0.0	0.5015873015873016	0.4281750266808964	0.0076857386848847	20000	0.0655282817502668	0.0029888983774551	0.0	0.0	32.91953659057617	10.97317886352539
ENSG00000204505__PRAMEF9__tss13171848	ENSG00000204505.5	PRAMEF9	+	13171847	2.1123245223769444e-06	True	False	False	5.161717452129319e-08	4.5766128613671984e-08	5.851045907621209e-09	0.7664172961897704	0.6178193278157056	0.1485979683740648	0.1950339288602217	0.1897823187947831	0.0052516100654386	185.33333333333331	225.29166666666669	-39.95833333333337	317.35294117647055	430.3409926470589	-112.98805147058827	ENSG00000204505	protein_coding	13171848	14020000	14022500	850653	11.04004192352295	3.6800139745076494	14017500	5.60991366704305	1.0	0.2634920634920635	0.4217716115261473	0.0064047822374039	13084464	14133040	0.0	85382	True	False	13170000	13170000__14020000	2	13995000	13997500	825653	0.0	0.0	0.4158730158730159	0.4258271077908218	0.0081127241673783	25000	0.0040554962646744	0.0017079419299743	14045000	14047500	875653	0.0	0.0	0.5206349206349207	0.4335112059765208	0.0055508112724167	25000	0.0117395944503735	0.0008539709649871	0.0	0.0	11.04004192352295	5.60991366704305
ENSG00000279804__PRAMEF18__tss13226154	ENSG00000279804.3	PRAMEF18	-	13226153	4.247038759490425e-05	False	True	False	1.137387707344067e-05	1.0557382079766987e-05	8.164949936736814e-07	0.659570101549154	0.5976994233193442	0.0618706782298097	0.2073749448302314	0.1505057501889012	0.0568691946413301	261.25	96.11197916666669	165.13802083333331	249.7242647058824	110.4206112132353	139.30365349264707	ENSG00000279804	protein_coding	13226154	13010000	13012500	-213653	25.893823623657227	17.108126322428383	13012500	17.108126322428383	1.0	0.4984126984126984	0.455496264674493	0.013663535439795	12595960	13644536	0.0476837158203125	416382	False	True	13225000	13225000__13010000	2	13040000	13042500	-183653	0.0	0.9100770950317384	0.3968253968253968	0.4298826040554963	0.011528608027327	30000	0.0256136606189967	0.0021349274124679	13080000	13082500	-143653	0.0	0.0	0.4412698412698412	0.4292422625400213	0.012596071733561	70000	0.0262540021344717	0.0010674637062339	0.0	0.4550385475158691	25.893823623657227	16.653087774912514
ENSG00000270601__PRAMEF5__tss13254198	ENSG00000270601.5	PRAMEF5	+	13254197	2.096597523323985e-06	True	False	False	6.490002404816154e-08	5.883985149143306e-08	6.060172556728476e-09	0.7240237100578342	0.7800185185148463	-0.0559948084570121	0.1809736835956723	0.1948224300243821	-0.0138487464287097	264.8125	264.32291666666663	0.4895833333333712	352.0625	342.20450367647055	9.857996323529449	ENSG00000270601	protein_coding	13254198	14190000	14192500	938303	32.04417037963867	10.681390126546225	14187500	18.22901153564453	1.0	0.4031746031746032	0.4369263607257204	0.0053373185311699	13205639	14254215	0.0	46557	True	False	13250000	13250000__14190000	2	14170000	14172500	918303	0.0	0.0	0.3714285714285714	0.4271077908217716	0.0076857386848847	20000	0.0098185699039487	0.0023484201537147	14205000	14207500	953303	0.0	0.0	0.3396825396825397	0.4027748132337246	0.0078992314261315	15000	0.0341515474919957	0.0025619128949615	0.0	0.0	32.04417037963867	18.22901153564453
ENSG00000182330__PRAMEF8__tss13285137	ENSG00000182330.11	PRAMEF8	-	13285136	2.705209322803211e-05	True	False	False	6.388924847709484e-07	5.295402937970098e-07	1.0935219097393857e-07	0.7544719481367678	0.7996721136925136	-0.0452001655557458	0.1922092398848731	0.2029571026434457	-0.0107478627585726	304.25	351.7083333333333	-47.458333333333314	290.625	507.87454044117646	-217.2495404411765	ENSG00000182330	protein_coding	13285137	14225000	14227500	942364	14.317133903503418	6.672980626424153	14227500	6.672980626424153	0.99609375	0.526984126984127	0.3867662753468516	0.0064047822374039	13241109	14289685	0.0	42027	True	False	13285000	13285000__14225000	2	14210000	14212500	927364	0.0	0.0	0.326984126984127	0.4004268943436499	0.0081127241673783	15000	0.0136606189967982	0.0017079419299743	14245000	14247500	962364	0.0	0.0	0.3714285714285714	0.4104589114194237	0.009393680614859	20000	0.023692636072572	0.0029888983774551	0.0	0.0	14.317133903503418	6.672980626424153
ENSG00000237700__PRAMEF33__tss13303539	ENSG00000237700.2	PRAMEF33	+	13303538	6.0107180322496774e-06	True	False	False	2.3292995989943365e-07	2.014425201514533e-07	3.1487439747980385e-08	0.7939569178776491	0.7863548608093258	0.0076020570683232	0.2294687468293919	0.2116879721469665	0.0177807746824253	167.33333333333331	253.875	-86.54166666666669	329.2794117647059	383.3161764705883	-54.036764705882376	ENSG00000237700	protein_coding	13303539	14235000	14237500	933962	10.909955024719238	6.355402628580729	14237500	6.355402628580729	0.99609375	0.4031746031746032	0.4298826040554963	0.0100341588385994	13262810	14311386	0.0	38728	True	False	13300000	13300000__14235000	2	14195000	14197500	893962	0.0	2.9718859990437823	0.4380952380952381	0.4294557097118463	0.0072587532023911	40000	0.0004268943436499	0.0027754056362083	14270000	14272500	968962	0.0	0.0	0.4158730158730159	0.4149413020277481	0.0076857386848847	35000	0.0149413020277481	0.0023484201537147	0.0	1.4859429995218911	10.909955024719238	4.869459629058838
ENSG00000204501__PRAMEF15__tss13315581	ENSG00000204501.7	PRAMEF15	+	13315580	1.4304251315483876e-05	True	False	False	4.2758374912166883e-07	5.188091346683847e-07	-9.122538554671589e-08	0.6965659779245181	0.7135844014141992	-0.017018423489681	0.1836136957937968	0.1721373644093736	0.0114763313844232	141.0	188.5	-47.5	266.52941176470586	325.15808823529414	-58.62867647058829	ENSG00000204501	protein_coding	13315581	14270000	14272500	956920	13.437071800231934	6.452935536702474	14272500	6.452935536702474	1.0	0.4158730158730159	0.4149413020277481	0.0076857386848847	13276331	14324907	0.0	37249	True	False	13315000	13315000__14270000	2	14245000	14247500	931920	0.0	0.0	0.3714285714285714	0.4104589114194237	0.009393680614859	25000	0.0044823906083244	0.0017079419299743	14285000	14287500	971920	0.0	1.4852277437845864	0.3936507936507936	0.4055496264674493	0.0051238257899231	15000	0.0093916755602988	0.0025619128949615	0.0	0.7426138718922932	13.437071800231934	5.710321664810181
ENSG00000204481__PRAMEF14__tss13347134	ENSG00000204481.8	PRAMEF14	-	13347133	8.977795058386054e-06	True	False	False	3.0439668875440466e-07	3.347222060201008e-07	-3.03255172656961e-08	0.8203249484262731	0.7487733390841944	0.0715516093420787	0.2119790907630741	0.1808467122440469	0.0311323785190271	234.83333333333337	255.125	-20.29166666666663	255.9705882352941	368.4935661764706	-112.52297794117652	ENSG00000204481	protein_coding	13347134	14265000	14267500	920367	12.39245891571045	4.130819638570149	14272500	6.579044818878174	1.0	0.3587301587301587	0.4014941302027748	0.0081127241673783	13292107	14340683	0.0	53025	True	False	13345000	13345000__14265000	2	14245000	14247500	900367	0.0	2.848307927449544	0.3714285714285714	0.4104589114194237	0.009393680614859	20000	0.0089647812166488	0.0012809564474807	14285000	14287500	940367	0.0	0.0	0.3936507936507936	0.4055496264674493	0.0051238257899231	20000	0.0040554962646744	0.0029888983774551	0.0	1.424153963724772	12.39245891571045	5.154890855153402
ENSG00000204480__PRAMEF19__tss13371947	ENSG00000204480.9	PRAMEF19	-	13371946	1.9080143775392115e-05	True	False	False	3.946034620575496e-07	3.7940613671579826e-07	1.5197325341751342e-08	0.8056090331474681	0.6665352697884951	0.139073763358973	0.2253373004463215	0.175175810159734	0.0501614902865874	190.25	308.03125	-117.78125	303.29411764705884	315.6171875	-12.32306985294116	ENSG00000204480	protein_coding	13371947	14235000	14237500	865554	4.625230312347412	1.932372768719991	14242500	2.385511875152588	1.0	0.4031746031746032	0.4298826040554963	0.0100341588385994	13279514	14328090	0.0	90432	True	False	13370000	13370000__14235000	2	14200000	14202500	830554	0.0	1.0295960505803423	0.4888888888888889	0.3989327641408751	0.0096071733561058	35000	0.0309498399146211	0.0004269854824935	14220000	14222500	850554	0.0	0.0	0.3873015873015873	0.392315901814301	0.0064047822374039	15000	0.0375667022411952	0.0036293766011955	0.0	0.5147980252901713	4.625230312347412	1.8707138498624167
ENSG00000204479__PRAMEF17__tss13389632	ENSG00000204479.4	PRAMEF17	+	13389631	7.796475958160725e-06	True	False	False	1.9354330945152045e-07	2.517261025081881e-07	-5.818279305666765e-08	0.3969692376729711	0.8403122940599076	-0.4433430563869364	0.0907049356269226	0.2374990624534107	-0.1467941268264881	132.3125	265.25	-132.9375	122.28125	325.96047794117646	-203.6792279411765	ENSG00000204479	protein_coding	13389632	14310000	14312500	922869	8.974672317504883	6.2281129360198975	14317500	5.746457417805989	1.0	0.3777777777777777	0.4017075773745998	0.0066182749786507	13325856	14374432	0.0	61774	True	False	13385000	13385000__14310000	2	14265000	14267500	877869	0.0	1.282296895980835	0.3587301587301587	0.4014941302027748	0.0081127241673783	45000	0.0002134471718249	0.0014944491887275	14290000	14292500	902869	0.0	0.9142750898996987	0.6031746031746031	0.4586979722518676	0.0085397096498719	20000	0.0569903948772678	0.0019214346712211	0.0	1.0982859929402669	8.974672317504883	4.648171424865723
ENSG00000204478__PRAMEF20__tss13410450	ENSG00000204478.11	PRAMEF20	+	13410449	5.4298154691624205e-06	True	False	False	1.7568564717023585e-07	1.1133987372451665e-07	6.43457734457192e-08	0.822191710030893	0.7249833381317172	0.0972083718991757	0.2638924916604946	0.2609387587378021	0.0029537329226925	334.875	324.0	10.875	396.921875	783.7794117647059	-386.85753676470586	ENSG00000204478	protein_coding	13410450	13965000	13967500	557051	3.512744426727295	2.178807318210602	13962500	3.083993037541707	1.0	0.5523809523809524	0.4753468516542156	0.0098206660973526	13178765	14227341	0.0	229683	True	False	13410000	13410000__13965000	2	13995000	13997500	587051	0.0	0.2994996309280395	0.4158730158730159	0.4258271077908218	0.0081127241673783	30000	0.0495197438633938	0.0017079419299743	13905000	13907500	497051	0.7284046411514282	1.2491618394851685	0.526984126984127	0.4388473852721451	0.0102476515798462	60000	0.0364994663820704	0.0004269854824935	0.3642023205757141	0.774330735206604	3.148542106151581	2.309662302335103
ENSG00000162494__LRRC38__tss13514003	ENSG00000162494.6	LRRC38	-	13514002	2.5449012793581315e-05	False	False	False	1.5126096971887338e-07	8.232083063289245e-08	6.894013908598096e-08	0.5162680504207928	0.5079496047455385	0.0083184456752543	0.1185972767461668	0.1064104810415325	0.0121867957046343	86.875	103.29166666666669	-16.41666666666667	103.73713235294116	122.14659926470588	-18.409466911764696	ENSG00000162494	protein_coding	13514003	12865000	12867500	-646502	6.788791656494141	4.689330736796061	12872500	5.092004140218099	1.0	0.3809523809523809	0.3822838847385272	0.0074722459436379	12639885	13688461	0.0476837158203125	172458	False	False	13510000	13510000__12865000	2	12905000	12907500	-606502	0.0	1.7911779483159382	0.3777777777777777	0.4198505869797225	0.0076857386848847	40000	0.0375667022411952	0.0002134927412467	12810000	12812500	-701502	0.7302232980728149	0.6048473914464314	0.473015873015873	0.4362860192102454	0.0049103330486763	55000	0.0540021344717182	0.0025619128949615	0.3651116490364074	1.1980126698811848	6.423680007457733	3.893991470336914
ENSG00000162493__PDPN__tss13583465	ENSG00000162493.17	PDPN	+	13583464	0.0001819296864698	True	False	False	1.2950125580196811e-06	1.5390265321985571e-06	-2.440139741788762e-07	0.6660365958700404	0.676272430903549	-0.0102358350335086	0.1820398675688714	0.2151632816197424	-0.0331234140508709	203.625	271.7916666666667	-68.16666666666669	178.41176470588238	452.7316176470589	-274.31985294117646	ENSG00000162493	protein_coding	13583465	14440000	14442500	859036	4.821410655975342	2.479919890562693	14437500	3.264752825101217	1.0	0.5333333333333333	0.4375667022411953	0.0106746370623398	13487773	14536349	0.0	93691	True	False	13580000	13580000__14440000	2	14425000	14427500	844036	0.0	1.762605905532837	0.3047619047619048	0.4548559231590181	0.0074722459436379	15000	0.0172892209178228	0.0032023911187019	14390000	14392500	809036	0.7042646408081055	1.9360613822937012	0.5333333333333333	0.4256136606189968	0.0072587532023911	50000	0.0119530416221985	0.0034158838599487	0.3521323204040527	1.849333643913269	4.469278335571289	1.4154191811879475
ENSG00000116731__PRDM2__tss13700188	ENSG00000116731.23	PRDM2	+	13700187	0.0021076141403868	False	False	False	1.778993954211494e-05	1.468856468341104e-05	3.101374858703902e-06	0.5174411513062844	0.5940622872537158	-0.0766211359474313	0.1270005173097324	0.1515342226985569	-0.0245337053888244	119.5	104.59375	14.90625	146.38671875	124.6228458180147	21.763872931985304	ENSG00000116731	protein_coding	13700188	13015000	13017500	-682687	9.241360664367676	3.080453554789225	13012500	3.080453554789225	1.0	0.3714285714285714	0.4049092849519743	0.0102476515798462	12835477	13884053	0.0476837158203125	181865	False	False	13700000	13700000__13015000	2	13040000	13042500	-657687	0.0	0.0	0.3968253968253968	0.4298826040554963	0.011528608027327	25000	0.0249733191035219	0.0012809564474807	13080000	13082500	-617687	0.0	0.0	0.4412698412698412	0.4292422625400213	0.012596071733561	65000	0.0243329775880469	0.0023484201537147	0.0	0.0	9.241360664367676	3.080453554789225
